,Unnamed: 0.1,Unnamed: 0,PROD_NAME,PROD_PRICE,PROD_DESCRIPTION,PROD_URL,PROD_IMAGE_URL,Unnamed: 6,country of origin,commercial class,Contents,Possible delivery times,PROD_CATEGORY,PROD_SUB_CATEGORY,STORE_NAME,Country of origin,Trade class,Contents,Possible delivery times,Weight,Characteristics,supplier,Information about the offer,region,supplier,Region of origin,region of origin,variety,Quality,Description,trademark,trade class,mixing,Characteristics,Salt,protein,Sugar,carbohydrates,hereof: saturated fatty acids,Fat,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),Salt,Protein,fiber,Zucker,carbohydrates,hereof: saturated fatty acids,Fett,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),fiber,Information about the offer,May contain traces of,May contain traces of
303,303,303,Seeberger Cashew Cranberry Mix,"3,99€","Im beliebten Seeberger Cashew-Cranberry Mix harmonieren zwei Komponenten optimal miteinander: 
fruchtige Cranberries mit einer süßsauren Note und knackig-geröstete Cashewkerne. 
Diese Kombination macht den Cashew-Cranberry Mix zu einem wahren Dreamteam unter den Snacks.

Achtung! Insbesondere Kinder unter 4 Jahren können sich an Nüssen leicht verschlucken, so dass diese in die Atemwege gelangen können. Deshalb Produkt außerhalb der Reichweite von kleinen Kindern aufbewahren.
Ein weißer Belag auf den Beeren ist ein Hinweis auf Verzuckerung. Dies ist ein natürlicher Vorgang und kein Verderb. , Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/47925-seeberger-seeberger-cashew-cranberry-mix/,https://bilder.kolonial.no/local_products/b88c12fb-7b5b-4134-b0e9-463885c929cf.png?auto=format&fit=max&w=1000&s=747aa23fcf457af0968da69d186205f2,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,150 Gramm,täglich,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,,,0.03 g,12 g,,30 g,45 g,5.90 g,29 g,2096 kJ / 502 kcal,"geröstete CASHEWKERNE, Cranberries, Zucker, Sonnenblumenöl. 
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,,,,"Erdnüsse, Nüssen."
304,304,304,Seeberger Caribbean Royal,€3.39,"Fruity papaya, pineapple, mango and coconut chips in a mixture with juicy grapes, crunchy almonds and cashew nuts bring a touch of the Caribbean into the living room of all connoisseurs. Sealed under protective athmosphere. Danger! Children under the age of 4 in particular can easily choke on nuts, which can get into the airways. Therefore keep the product out of the reach of small children. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47896-seeberger-seeberger-caribic-royal/,https://bilder.kolonial.no/local_products/ac54d72c-3ba9-4393-851a-15509df137ef.jpg?auto=format&fit=max&w=694&s=e7ef38bba106244a69ed9ad603f91e30,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",Deutschland,,,,,,,,,0.22g,5.50g,53g,59g,7.30g,15g,1728kJ / 412kcal,"Obst in veränderlichen Gewichtsanteilen (Sultaninen, Weinbeeren getrocknet, Kokoschips, Papaya, CASHEWKERNE, blanchierte MANDELN, Ananas, Mango, Apfelwürfel), Zucker, Säuerungsmittel: Citronensäure; Baumwollsaatöl, Sonnenblumenöl, Antioxidationsmittel: NATRIUMMETABISULFIT.
Kann Spuren von Erdnüssen, Haselnüssen, Macadamianüssen, Paranüssen, Pekannüssen, Pistazien und Walnüssen enthalten. ",,,,,,,,,,,,,,,Erdnüsse.
305,305,305,Seeberger Balance Fruits,€2.95,"The Seeberger Balance-Fruits-Mix consists of equal parts of apricots, dates, bananas and pieces of apple. The sunny-sweet mix is ​​a true taste experience for all dried fruit lovers. Danger! Despite careful pitting, plums can still occasionally contain stones or stone residue. Saccharification is a natural process and not spoilage. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47916-seeberger-seeberger-balance-fruits/,https://bilder.kolonial.no/local_products/0051ed79-fef9-4979-b166-b43e02f29bd7.jpg?auto=format&fit=max&w=771&s=13da99935accf56a55efb803b1ad0a24,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,"Trockenobst in veränderlichen Gewichtsanteilen (Aprikosen entsteint, Datteln entsteint, Pflaumen entsteint, Bananen, Apfelstücke), Antioxidationsmittel: SCHWEFELDIOXID, NATRIUMMETABISULFIT; Sonnenblumenöl, Konservierungsstoff: Kaliumsorbat. ",,0.04 g,3.20 g,,51 g,60 g,0.10 g,0.50 g,1178 kJ / 278 kcal,,,,,,
306,306,306,Seeberger pecan nuts natural,€3.39,"The pecan nut is the slightly different walnut. The Seeberger pecan nuts convince all nut lovers with their mild nutty aroma. The natural pecan nut is often used as an ingredient in muesli, salad or cheese variations. Sealed under protective athmosphere. Danger! Children under the age of 4 in particular can easily choke on nuts, which can get into the airways. Therefore keep the product out of the reach of small children. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47921-seeberger-seeberger-pekannusskerne-natur/,https://bilder.kolonial.no/local_products/e3905dcd-70ba-4fef-95ec-745ee498044e.png?auto=format&fit=max&w=1000&s=a3f2a15cdfb45d0c631b1eca752f98d8,,,,60 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,"PEKANNUSSKERNE
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,0.01 g,11 g,,3.70 g,5.70 g,7.20 g,74 g,3074 kJ / 746 kcal,,,,,,Erdnüsse.
307,307,307,Seeberger Mandeln Extra Blanchiert,"6,99€","Die blanchierten Seeberger Mandeln entfalten ihr feines Aroma, wenn sie von ihrer dünnen Haut be-freit werden. 
Die milden, blanchierten Mandeln sind auch in der beliebten Seeberger Nusskernmischung enthalten.

Unter Schutzatmosphäre verpackt. 
Achtung! Insbesondere Kinder unter 4 Jahren können sich an Nüssen leicht verschlucken, so dass diese in die Atemwege gelangen können. Deshalb Produkt außerhalb der Reichweite von kleinen Kindern aufbewahren. , Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/47890-seeberger-seeberger-mandeln-extra-blanchiert/,https://bilder.kolonial.no/local_products/c0c541b5-c2a2-4352-9571-fbbdfb3c4172.jpg?auto=format&fit=max&w=1000&s=e2749d68545ab42e9eaef12f2179b562,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,200 Gramm,täglich,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,,,0.05 g,26 g,,4.60 g,6 g,4.40 g,54 g,2604 kJ / 629 kcal,"Blanchierte MANDELN
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,,,,"Erdnüsse, Nüssen."
308,308,308,Seeberger apricots,€2.19,"The Seeberger apricots, dried golden yellow, are rich in fiber and the perfect source of energy for in between meals. 100g of Seeberger apricots are made from approx. 560g of fresh, sun-ripened fruit. Sealed under protective athmosphere. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47937-seeberger-seeberger-aprikosen/,https://bilder.kolonial.no/local_products/14b1bee4-97c7-441b-8dab-991807f6aeda.jpg?auto=format&fit=max&w=682&s=dabb86d196abcbec5fcf7a68df46ec1c,,,,125 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.03g,4.80g,49g,55g,0.10g,0.50g,1169kJ / 276kcal,"Apricots,  antioxidant:  SULFUR DIOXIDE . ",,,,,,,,,,,,,,,
309,309,309,Seeberger Peanuts Jumbo,€4.99,"The large Seeberger peanuts, as the name ""Jumbo peanuts"" suggests, are characterized by uniformly large and beautiful nuts and are freshly roasted daily in Seeberger's in-house roasting plant before packaging. The special degree of roasting gives the kernels an intense aroma - you can both see and taste this high quality! Danger! Children under the age of 4 in particular can easily choke on peanuts, which can get into the airways. Therefore keep the product out of the reach of small children. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47915-seeberger-seeberger-erdnusse-jumbo/,https://bilder.kolonial.no/local_products/8bbc108a-e8dc-4fc5-bc12-881eef0634c2.jpg?auto=format&fit=max&w=546&s=8846981264d28f2c6b86723add60c721,,,,500 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.05g,27g,3.70g,9.30g,7g,53g,2636kJ / 637kcal,PEANUTS  JUMBO  Roasted ,,,,,,,,,,,,,,,
310,310,310,Stoned Seeberger plums,€2.19,"The blue-violet Seeberger plums come from the USA and Chile and taste fruity and sweet. They are also a source of dietary fiber. Danger! Despite careful pitting, plums can still occasionally contain stones or stone residue. Saccharification is a natural process and not spoilage. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47938-seeberger-seeberger-pflaumen-entsteint/,https://bilder.kolonial.no/local_products/76ad1177-44b8-4f8a-bb31-b3cac5bb71a3.jpg?auto=format&fit=max&w=682&s=a73663ba11043cab09426c9e1a183d92,,,,125 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.02g,3g,30g,55g,0.10g,0.60g,1042kJ / 246kcal,"Plums, preservative: potassium sorbate.",,,,,,,,,,,,,,,
311,311,311,Almonds whole every day,€2.29," , Heinrich Brüning GmbH has provided the above information.",https://oda.com//de/products/47902-jeden-tag-jeden-tag-mandeln-ganz/,https://bilder.kolonial.no/local_products/cb37adda-5bc5-4d65-8ed9-f06f58d4372e.jpg?auto=format&fit=max&w=925&s=56da1a0b99780d3f4a9234b6b04c9648,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Heinrich Brüning GmbH, Stenzelring 22 21107 Hamburg, Germany",,,,,,,,,,,,,,,,,,,,almonds whole,,,,,,,,,,,,,,,
312,312,312,Seeberger Super Fruit Selection,€3.29,"This special Seeberger berry mix consists of whole cranberries, juicy cherries, aromatic plums and slightly tart aronia berries. Ideal as a topping in salads or in muesli or porridge. Danger! Despite careful pitting, plums and cherries can still occasionally contain stones or stone residue. Sealed under protective athmosphere. A white coating on the berries is an indication of saccharification. This is a natural process and not spoilage. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47943-seeberger-seeberger-superfrucht-selection/,https://bilder.kolonial.no/local_products/06372df1-0610-4b11-bd39-1d073a5f8a88.jpg?auto=format&fit=max&w=728&s=74624b1fa9e9876189efa07de3254763,,,,150 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,"Obst getrocknet in veränderlichen Gewichtsanteilen (Kirschen, Aroniabeeren, Cranberries), Pflaumen getrocknet, Zucker, Glukose-Fruktose-Sirup, Sonnenblumenöl, Säureregulator: Citronensäure; Konservierungsstoff: Kaliumsorbat.
Kann Spuren von Schalenfrüchten (z.B. Nüssen und Steinfrüchten) und Erdnüssen enthalten.",,0.01 g,1.80 g,,56 g,73 g,0.40 g,1.50 g,1400 kJ / 331 kcal,,,,,,
313,313,313,Walnut kernels every day,€2.59,"For a balanced and healthy diet, as an addition to salads, muesli, for baking or simply as a snack between meals. , Heinrich Brüning GmbH has provided the above information.",https://oda.com//de/products/47894-jeden-tag-jeden-tag-walnusskerne/,https://bilder.kolonial.no/local_products/de259a30-5771-40d2-b8d9-bbe573f41b9a.jpg?auto=format&fit=max&w=717&s=fcc94716a364e56f3f8f95496423c4a4,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Heinrich Brüning GmbH, Stenzelring 22 21107 Hamburg, Germany",,,,,,,,,,,,,,14g,6.90g,6.90g,63g,63g,2786kJ / 666kcal,WALNUT NUTS . Packed in a protective atmosphere . May contain traces of other NUTS .          ,,,,,,,,,,,,,,,
314,314,314,NaturWert organic trail mix,€3.29,"Trail mix - a mix of nut kernels and raisins. , nutwork Handelsgesellschaft mbH has provided the above information.",https://oda.com//de/products/52252-naturwert-bio-naturwert-bio-studentenfutter/,https://bilder.kolonial.no/local_products/937c2362-f2f0-4ab7-9a5f-4da1e7b6dad3.jpg?auto=format&fit=max&w=591&s=f3e6c15060a7b0ff9048a8d394ef7295,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",Deutschland,,,,,,,,Bio-Produkt,0.03g,11g,32g,32g,39g,39g,2252kJ / 538kcal,"40% Rosinen (Rosinen*, Sonnenblumenöl*), 20% MANDELKERNE blanchiert*, 15% HASELNUSSKERNE*, 10% PARANUSSKERNE*, 10% WALNUSSKERNE*, 5% CASHEWKERNE*. *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, andere SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,,,,,,,,,,,,,,
315,315,315,Hazelnut kernels whole every day,€2.29,"Hazelnut kernels, whole. , Heinrich Brüning GmbH has provided the above information.",https://oda.com//de/products/47901-jeden-tag-jeden-tag-haselnusskerne-ganz/,https://bilder.kolonial.no/local_products/60f404cf-f2b0-4228-9dc5-4c8603b2f9de.jpg?auto=format&fit=max&w=942&s=e1eafe4752980606ac6fdccc5a9e8d01,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Heinrich Brüning GmbH, Stenzelring 22 21107 Hamburg, Germany",,,,,,,,,,,,,,12g,7.40g,7.40g,62g,62g,2727kJ / 652kcal,HAZELNUTS . May contain traces of other NUTS .      ,,,,,,,,,,,,,,,
316,316,316,NaturWert organic mango strips,€2.49,"Organic mango strips, dried. , nutwork Handelsgesellschaft mbH has provided the above information.",https://oda.com//de/products/52254-naturwert-bio-naturwert-bio-mangostreifen/,https://bilder.kolonial.no/local_products/d1535db5-2b40-4327-84aa-7f018336724a.jpg?auto=format&fit=max&w=676&s=764f3b90c2573b7be0bebb22e4fa7876,,,,100 gram,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"nutwork Handelsgesellschaft mbH, Bankstrasse 28, 20097 Hamburg, Germany",,,,,Germany,,,,,,,,,2.90g,49g,49g,1g,1g,1443kJ / 345kcal,"Organic  mango strips,  dried*.  *from  certified  organic  farming  May contain  traces  of  NUTS , PEANUTS , GLUTEN , SOYA , SESSAME , MILK and LUPINE .         ",,,,,,,,,,,,,,,
317,317,317,Nut and fruit mix every day,€1.89,"Nut and fruit mix. , nutwork Handelsgesellschaft mbH has provided the above information.",https://oda.com//de/products/50719-jeden-tag-jeden-tag-nuss-frucht-mischung/,https://bilder.kolonial.no/local_products/152e868c-52f3-447e-881f-b02fe31e76fb.jpg?auto=format&fit=max&w=473&s=371bbe28d717dfb71f832b4d46b36844,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"nutwork Handelsgesellschaft mbH, Bankstrasse 28, 20097 Hamburg, Germany",,,,,Germany,,,,,,,,0g,9.90g,29g,29g,36g,36g,2116kJ / 506kcal,"40%  sultanas  (sultanas,  sunflower oil),  20%  HAZELNUTS , 10% blanched ALMONDS , 10% BRAZIL NUTS , 5% CASHEW NUTS . May contain traces of other NUTS .              ",,,,,,,,,,,,,,,
318,318,318,NaturWert organic dried coconut chips,€1.29,"Organic coconut chips, dried. , nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/52255-naturwert-bio-naturwert-bio-kokosnusschips-getrock/,https://bilder.kolonial.no/local_products/5249e42f-ec14-4f4c-9fa8-179dda2ae966.jpg?auto=format&fit=max&w=557&s=29d8565995ea547c11bd4385943040e5,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,100 Gramm,täglich,,,,,,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",Deutschland,,,,,,,,Bio-Produkt,0.03g,7.40g,6.90g,,,,,,,,,,,6.90 g,68 g,68 g,2869 kJ / 686 kcal,"Bio Kokosnusschips, getrocknet*.*aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,,,,
319,319,319,Jeden Tag Studentenfutter,"1,85€","Mischung aus gerösteten Erdnusskernen, Rosinen, gerösteten Cashewkernen und Haselnusskernen. , Pittjes Vertriebsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/45489-jeden-tag-jeden-tag-studentenfutter/,https://bilder.kolonial.no/local_products/299d01bb-3808-4c23-a52f-fea62aa8f435.jpg?auto=format&fit=max&w=663&s=de5cb2032d9b3adb6e2806ec97f27298,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,200 Gramm,täglich,,,,,,"Pittjes Vertriebsgesellschaft mbH, Binnerheide 28, 58239 Schwerte, Deutschland",,,,,,,,,,,,,,,,,,,0.07 g,17 g,,21 g,21 g,37 g,37 g,2233 kJ / 534 kcal,"ERDNUSSKERNE, Rosinen, CASHEWKERNE, HASELNUSSKERNE, Sonnenblumenöl. Vor Wärme geschützt und trocken lagern. Kann Spuren von anderen SCHALENFRÜCHTEN enthalten. ",,,,,
320,320,320,Meienburg banana chips,€2.75,"banana chips , Meienburg GmbH Nuts Dry Fruits has provided the above information.",https://oda.com//de/products/47942-meienburg-meienburg-bananenchips/,https://bilder.kolonial.no/local_products/62b357df-3c3b-428b-bad0-62dec4cb07b3.jpg?auto=format&fit=max&w=633&s=f1ac298238ac54da146def70050f96ff,,,,250 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Meienburg GmbH Nuts Dried Fruits, Branterei 13, 26419 Schortens, Germany",,,,,Germany,,,"These crunchy, roasted banana chips are a delicious source of energy - gently dried, sweetened and flavored. Shelf life Unopened, they can be kept for at least 42 days",,,,,0.10g,1.10g,26.30g,48.20g,35.80g,40.80g,2347kJ / 558kcal,"59% banana chips, coconut oil, sugar, flavorings.",,,,,,,,,,,,,,"Gluten, Eggs, Peanuts, Soybeans, Milk, Tree Nuts, Sesame Seeds.",
321,321,321,NaturWert organic cashew nuts,€2.95,"Cashew nuts are very good suppliers of energy and have a high protein content. They go perfectly with curries or as a crunchy addition to salads. , nutwork Handelsgesellschaft mbH has provided the above information.",https://oda.com//de/products/47931-naturwert-bio-naturwert-bio-cashewkerne/,https://bilder.kolonial.no/local_products/ab2fb153-333a-4ff5-ab95-2fb0f0d8f0df.jpg?auto=format&fit=max&w=591&s=b5c9795f503e975074b8c7f5575db982,,,,150 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"nutwork Handelsgesellschaft mbH, Bankstrasse 28, 20097 Hamburg, Germany",,,,,Germany,,,,,,,,0.01g,21g,5.70g,16g,8g,48g,2483kJ,"Organic  cashew nuts*  *from  controlled  organic  farming.  May contain  traces  of  CEREALS CONTAINING  GLUTEN , other NUTS , PEANUTS , SESAME , SOYA and LUPINS .         ",,,,,,,,,,,,,,,
322,322,322,Suntree sultanas unsulphured,€0.99,"Sultanas, unsulphured. , Zentrale Handelsges. ZHG mbH Food hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/50720-suntree-suntree-sultaninen-ungeschwefelt/,https://bilder.kolonial.no/local_products/970264e3-ade6-4956-beff-ed4a96b866c5.jpg?auto=format&fit=max&w=777&s=58de4bdcf14e91182901b1d4f218c83b,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,250 Gramm,täglich,,,,,,"Zentrale Handelsges. ZHG mbH Food, Hanns-Martin-Schleyer-Strasse 2, 77656 Offenburg, Deutschland",,,,,,,,,,,,,,,,,,,0.05 g,2.50 g,,68 g,68 g,0.60 g,0.60 g,1283 kJ / 307 kcal,"Sultaninen, Sonnenblumenöl. Kann Spuren von SCHALENFRÜCHTEN enthalten. ",,,,,
323,323,323,NaturWert Bio Walnusskerne,"2,95€","Ob pur genossen, als Topping für Salate oder als Zutat für Kuchen oder Brot – die Walnusskerne in Bio-Qualität sind naturbelassen und verfügen über viele gesunde gesättigte Fettsäuren! Zudem sind sie reich an Vitamin E, Zink, Eisen sowie Kalium! , nutwork Handelsgesellschaft mbH Bankstraße 28 20097 Hambur hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/47932-naturwert-bio-naturwert-bio-walnusskerne/,https://bilder.kolonial.no/local_products/c1aac5c9-13dd-48d3-816a-1f4ef984aeda.jpg?auto=format&fit=max&w=590&s=33d2f189cdd01507965d9c7ed60e44ee,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,150 Gramm,täglich,,,,,,"nutwork Handelsgesellschaft mbH Bankstraße 28 20097 Hambur, Burchardstraße 8, 20095 Hamburg, Deutschland",,,,,,,,,Bio-Produkt,,,,,,,,,,,16 g,,,3.30 g,67 g,67 g,2903.70 kJ / 694 kcal,"Bio Walnusskerne*. *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, anderen SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,,,,
